Title,Category
"Passion Untamed (Feral Warriors, Book 3)","Fiction , Romance , Paranormal"
Bride of the Wolf (Hqn),"Fiction , Romance , Paranormal , General"
Demonfire: The Demonslayers,"Fiction , Romance , Paranormal , General"
"Touch of Surrender (Primal Instinct, 6)","Fiction , Romance , Paranormal , General"
Love in the Time of Dragons: A Novel of the Light Dragons,"Fiction , Romance , Paranormal , General"
A Prairie Christmas Collection: 9 Historical Christmas Romances from America's Great Plains,"Fiction , Christian , Romance"
"The Bridge of Peace (Ada's House, Book 2)","Fiction , Christian , Romance , General"
"Lydia's Charm: An Amish Widow Starts Over in Charm, Ohio","Fiction , Christian , Romance"
The Waiting: A Novel (Lancaster County Secrets),"Fiction , Christian , Romance , General"
Love Finds You Under the Mistletoe,"Fiction , Christian , Romance"
Are You Afraid? (Signet Eclipse),"Fiction , Romance , Suspense"
The MacGregors: Serena & Caine: Playing the OddsTempting Fate,"Fiction , Romance , Contemporary"
From the Heart,"Fiction , Romance , General"
O'Hurley's Return: Skin Deep\Without a Trace (The O'hurleys),"Fiction , Romance , Contemporary"
"One Touch of Scandal (MacLachlan Family & Friends, 5)","Fiction , Romance , Historical , General"
Train from Marietta,"Fiction , Romance , Historical , General"
Minnesota Moonlight (Romancing America),"Fiction , Christian , Romance"
Black Hills Blessing (Romancing America: South Dakota),"Fiction , Christian , Romance"
Christmas Love at Lake Tahoe: No Thank You/The Christmas Miracle/Shelter in Seattle/Dating Unaware (Romancing America: Nevada),"Fiction , Christian , Romance"
Paradise Valley (The Daughters of Caleb Bender),"Fiction , Christian , Romance , General"
"Spring's Renewal: Seasons of Sugarcreek, Book Two (Seasons of Sugarcreek, 2)","Fiction , Christian , Romance"
A Love to Last Forever,"Fiction , Christian , Romance"
The WEDDING RAFFLE,"Fiction , Romance , Historical"
"All I Want for Christmas Is a Vampire (Love at Stake, Book 5)","Fiction , Romance , Paranormal , General"
Scarlet And Gold,"Fiction , Romance , Historical"
Blame It On Texas,"Fiction , Romance , Contemporary"
Christmas Eve at Friday Harbor,"Fiction , Romance , Contemporary"
Family Affair,"Fiction , Romance , Contemporary"
How to Woo a Reluctant Lady (3) (The Hellions of Halstead Hall),"Fiction , Romance , Historical , Regency"
The Scent of Jasmine (Edilean),"Fiction , Romance , Historical , General"
"When Beauty Tamed the Beast (Fairy Tales, 2)","Fiction , Romance , Historical , General"
Ghostland (A Ghostland World Novel),"Fiction , Romance , Paranormal , General"
A Harlequin Christmas Carol: An Anthology,"Fiction , Romance , General"
Summer Moon,"Fiction , Romance , Historical , General"
"Prelude to a Scandal (The Scandal Series, 1)","Fiction , Romance , Historical , General"
Out of Eden,"Fiction , Romance , Contemporary"
The Next Best Thing (Hqn),"Fiction , Romance , Contemporary"
"Mates, Dates, and Sequin Smiles (Mates, Dates Series)","Young Adult Fiction , Romance , General"
On Shadow Beach,"Fiction , Romance , Contemporary"
Once a Warrior: A Novel (The Warriors),"Fiction , Romance , Historical"
No Man's Mistress,"Fiction , Romance , Historical , General"
Cupid's Arrow (Arabesque),"Fiction , Romance , General"
The Druid Made Me Do It,"Fiction , Romance , Fantasy"
"My Favorite Earthling (Otherworldly Men, Book 2)","Fiction , Romance , Fantasy"
Randalls - Wyoming Winter,"Fiction , Romance , Contemporary"
Pearl Beyond Price,"Fiction , Romance , General"
"Invincible (The Benedict Brothers, 1)","Fiction , Romance , General"
Winter Fire (A Mallorean Novel),"Fiction , Romance , Historical , General"
Ace of Hearts: Book One Of The House of Cards Trilogy,"Fiction , Romance , Historical"
The Sooner the Better (Deliverance Company),"Fiction , Romance , Contemporary"
How to Wed a Baron (The Daughtry Family),"Fiction , Romance , Historical , Regency"
Salt and Silver,"Fiction , Romance , Paranormal"
In My Heart,"Fiction , Romance , Historical , General"
Thanks for the Memories: A Novel,"Fiction , Romance , Contemporary"
Say You Love Me,"Fiction , Romance , Contemporary"
One Night in Scotland (1) (The Hurst Amulet),"Fiction , Romance , Historical , Regency"
Night Games,"Fiction , Romance , Time Travel"
"Sweet Memories (Spencer, Lavyrle)","Fiction , Romance , Contemporary"
Deep Breath,"Fiction , Romance , Contemporary"
Rising Tides,"Fiction , Romance , Contemporary"
It's Hotter In Hawaii (Men of Hawaii),"Fiction , Romance , Suspense"
Personal Effects: A Novel,"Fiction , Romance , Contemporary"
Demon's Hunger,"Fiction , Romance , Paranormal"
Bonded by Blood (A Sweetblood Novel),"Fiction , Romance , Paranormal , General"
"Sins of the Soul (Otherkin, 2)","Fiction , Romance , Paranormal , General"
The Woman Most Likely To...,"Fiction , Romance , Contemporary"
Third Time Lucky,"Fiction , Romance , Contemporary"
Midnight Eyes (Zebra Debut),"Fiction , Romance , Historical , General"
"Marked by Moonlight (Moon Chasers, Book 1)","Fiction , Romance , General"
"Against the Wind (The Raines of Wind Canyon, 1)","Fiction , Romance , Suspense"
"Frostfire (Kyndred, Book 3)","Fiction , Romance , Paranormal , General"
McCloud's Woman (McCloud Brothers),"Fiction , Romance , Contemporary"
Highland Enchantment (Highland Brides),"Fiction , Romance , Historical , General"
Aching for Always,"Fiction , Romance , Time Travel"
Sizzle: A Novel (Buchanan-Renard),"Fiction , Romance , Suspense"
"Tall, Dark and Dangerous: Prince Joe / Forever Blue","Fiction , Romance , Suspense"
Thirteen (The Winnie Years),"Young Adult Fiction , Romance , General"
Wildest Dreams,"Fiction , Romance , Historical , General"
The Seventh Scroll: A Novel of Ancient Egypt (Novels of Ancient Egypt),"Fiction , Romance , Historical , General"
Dead Ringer,"Fiction , Romance , General"
Love Is All Around (Zebra Debut),"Fiction , Romance , Contemporary"
Here to Stay (Harrigan Family),"Fiction , Romance , Contemporary"
Flying Lessons,"Fiction , Romance , Contemporary"
Ransom My Heart,"Fiction , Romance , Historical , General"
And Then There Was You,"Fiction , Romance , Contemporary"
How to Dazzle a Duke (The Courtesan Series),"Fiction , Romance , Historical , General"
A Tallchief Celebration (By Request 3's),"Fiction , Romance , Contemporary"
Cloud Nine,"Fiction , Romance , Contemporary"
"Pure Blood (Nocturne City, Book 2)","Fiction , Romance , Paranormal"
Pest Control,"Fiction , Romance , Contemporary"
Plucking The Apple,"Fiction , Romance , Contemporary"
In Sinful Harmony,"Fiction , Romance , Contemporary"
A Mother's Love: An Anthology,"Fiction , Romance , Contemporary"
Fade to Black: A Black CATs Novel,"Fiction , Romance , Suspense"
Obsession Untamed (Feral Warriors),"Fiction , Romance , Paranormal"
Desire Untamed (Feral Warriors),"Fiction , Romance , Paranormal , General"
"Howl at the Moon (The Others, Book 12)","Fiction , Romance , Paranormal"
Black at Heart: A Black CATs Novel,"Fiction , Romance , Suspense"
Some Kind of Wonderful,"Fiction , Romance , General"
Broken (The Rafferty Brothers),"Fiction , Romance , Suspense"
A Witch's Beauty,"Fiction , Romance , Paranormal , General"
Santa In Montana (Calder),"Fiction , Romance , Contemporary"
Night Lost: A Novel of the Darkyn,"Fiction , Romance , Fantasy"
The Backup Plan (The Charleston Trilogy),"Fiction , Romance , Contemporary"
This Side of the Grave,"Fiction , Romance , Paranormal"
Dancing on the Wind,"Fiction , Romance , Historical"
Animal Attraction,"Fiction , Romance , Erotica"
Death Echo (St. Kilda Consulting),"Fiction , Romance , Suspense"
Another Summer: A Novel (Beach House),"Fiction , Romance , Collections & Anthologies"
"Lips That Touch Mine (Grayson Brothers, Book 3)","Fiction , Romance , Historical"
Assassin's Honor (A Novel of the Order),"Fiction , Romance , Paranormal"
Vanished,"Fiction , Romance , Suspense"
Rain Song,"Fiction , Christian , Romance , General"
Christmas Mail-Order Brides: A Trusting Heart/The Prodigal Groom/Hidden Hearts/Mrs Mayberry Meets Her Match (Romancing America: Wyoming),"Fiction , Christian , Romance"
Valentine's Day Is Killing Me,"Fiction , Romance , Contemporary"
Alaska Weddings (Romancing America),"Fiction , Christian , Romance"
Windy City Brides (Romancing America: Illinois),"Fiction , Christian , Romance"
Worth Dying For (The Protectors (Intimate Moments)),"Fiction , Romance , Suspense"
"Against the Law (The Raines of Wind Canyon, 3)","Fiction , Romance , Suspense"
Fired Up: Book One in the Dreamlight Trilogy (An Arcane Society Novel),"Fiction , Romance , Suspense"
Star of Wonder,"Fiction , Romance , General"
Wild at Heart,"Fiction , Romance , Historical"
An Engagement in Seattle: Groom WantedBride Wanted,"Fiction , Romance , Contemporary"
"The Quest (The Rystani Series, Book 4)","Fiction , Romance , General"
Colorado Lace (Romancing America),"Fiction , Christian , Romance"
"The Third Secret (The Chapman Files, 3)","Fiction , Romance , Suspense"
The Grotto (Candleglow),"Fiction , Romance , Contemporary"
A Little Light Magic,"Fiction , Romance , Historical"
A Hard Man Is Good To Find,"Fiction , Romance , Contemporary"
Jacey's Reckless Heart (Lawless Women),"Fiction , Romance , Historical"
Eternal (Clare's Point),"Fiction , Romance , Paranormal , General"
Red Kiss: A Gods of Midnight Novel,"Fiction , Romance , Paranormal , General"
The Impostor Prince,"Fiction , Romance , Historical , General"
Nine Months and Counting,"Fiction , Romance , Contemporary"
Secrets of Paris: A Novel,"Fiction , Romance , Contemporary"
"Sarah's Choice (Brides of Lehigh Canal, Book 3)","Fiction , Christian , Romance"
Wild About Harry,"Fiction , Romance , Contemporary"
A Creed in Stone Creek (The Creed Cowboys),"Fiction , Romance , Western"
A Good Indian Wife: A Novel,"Fiction , Romance , General"
Lady Alex,"Fiction , Romance , Historical"
Texas Wildcat,"Fiction , Romance , Historical , General"
Aloha Love (Arabesque),"Fiction , Romance , Contemporary"
The Search (Lancaster County Secrets),"Fiction , Christian , Romance , General"
Seduce Me in Dreams: A Three Worlds Novel,"Fiction , Romance , Paranormal , General"
Beloved: A Novel,"Fiction , Romance , General"
When Harry Met Molly (Impossible Bachelors),"Fiction , Romance , Historical , Regency"
The Phantom of Pemberley: A Pride and Prejudice Murder Mystery,"Fiction , Romance , Historical , General"
Special of the Day,"Fiction , Romance , Contemporary"
The Mistress of Nothing: A Novel,"Fiction , Romance , General"
"To Desire a Wicked Duke (Courtship Wars, Book 6)","Fiction , Romance , Historical , General"
To Tame a Renegade,"Fiction , Romance , Historical , General"
Brighter Than Gold,"Fiction , Romance , General"
"The Fourth Victim (The Chapman Files, 4)","Fiction , Romance , Suspense"
Charlie All Night (Hqn),"Fiction , Romance , Contemporary"
The Heiress (The Madison Sisters),"Fiction , Romance , Historical , General"
Marcelo in the Real World,"Young Adult Fiction , Romance , General"
The Devil Served Tortellini,"Fiction , Romance , Contemporary"
The Christmas Clock,"Fiction , Romance , Contemporary"
"Triumph in Arms (The Masters at Arms, 6)","Fiction , Romance , Historical , General"
Duchess of Sin (Daughters of Erin),"Fiction , Romance , Historical , General"
Seducing the Duchess,"Fiction , Romance , Historical , General"
The Ranger: A Highland Guard Novel,"Fiction , Romance , Historical , General"
A Frontier Christmas,"Fiction , Romance , Historical"
Shameless (Banning Sisters Trilogy),"Fiction , Romance , Historical"
On Her Guard (Protectors),"Fiction , Romance , Contemporary"
White Fire,"Fiction , Romance , Historical , General"
"The Journey of Eleven Moons (Northern Lights Series, Book 1)","Fiction , Romance , Historical , General"
"Child of Promise (Brides of Culdee Creek, Book 4)","Fiction , Romance , Historical , General"
The Christmas Kite (Steeple Hill Women's Fiction #2),"Fiction , Romance , General"
The di Medici Bride (Mira Romance),"Fiction , Romance , Contemporary"
Catch a Mate,"Fiction , Romance , Contemporary"
A Carol for Christmas (The Burke Family Series #1),"Fiction , Romance , General"
Lord of the Hunt,"Fiction , Romance , Historical"
Under the Big Sky: Love Spans Three Generations of Settlers,"Fiction , Christian , Romance"
Florida Weddings: Cords of Love/Merely Players/Heart of the Matter (Heartsong Novella Collection),"Fiction , Christian , Romance"
Defiant Enchantress,"Fiction , Romance , Historical"
Hot Legs,"Fiction , Romance , Contemporary"
The Temptation,"Fiction , Romance , Historical"
My Lady's Honor,"Fiction , Romance , Historical , General"
Body and Soul: A Novel,"Fiction , Romance , Fantasy"
Mexican Caress (Zebra Lovegram Historical Romance),"Fiction , Romance , Historical , General"
The Crimson Lady,"Fiction , Romance , Historical , General"
A Loving Spirit (Signet Regency Romance),"Fiction , Romance , Erotica"
Navajo Sunrise,"Fiction , Romance , Historical , General"
Ragged Rainbows: The Miracle Baby (Bestselling Author Collection),"Fiction , Romance , Contemporary"
The Ultimatum,"Fiction , Romance , General"
A Masquerade in the Moonlight,"Fiction , Romance , Historical"
"From McCoy, with Love: An Anthology","Fiction , Romance , General"
"Scandal (Tempted/Scandal, 2)","Fiction , Romance , Historical , Regency"
Goodness Had Nothing To Do With It (Zebra Contemporary Romance),"Fiction , Romance , Contemporary"
Harbor Lights,"Fiction , Romance , Historical , General"
The Bridegroom's Bargain,"Fiction , Romance , Historical , General"
A Dangerous Man (Zebra Historical Romance),"Fiction , Romance , Historical , General"
"Strike Zone (Richmond Rogues, Book 3)","Fiction , Romance , Contemporary"
"The Accidental Vampire (Argeneau Vampires, Book 7)","Fiction , Romance , Paranormal"
Miss Seldon's Suitors (Zebra Regency Romance),"Fiction , Romance , Historical , General"
"Kiss Me, Kill Me: A Novel of Suspense (Lucy Kincaid)","Fiction , Romance , Suspense"
Defiant,"Fiction , Romance , Historical"
"Atlantis Unleashed (Warriors of Poseidon, Book 3)","Fiction , Romance , Paranormal"
Your Mouth Drives Me Crazy,"Fiction , Romance , Contemporary"
The Knitting Diaries: The Twenty-First WishComing UnraveledReturn to Summer Island (A Blossom Street Novel),"Fiction , Romance , Contemporary"
The Betrayal,"Fiction , Romance , Historical , General"
Secret Child,"Fiction , Romance , Contemporary"
My Lady's Pleasure,"Fiction , Romance , Historical , General"
The Music Box,"Fiction , Romance , Contemporary"
Taming The Duke,"Fiction , Romance , Historical , General"
Deadly Vows,"Fiction , Romance , Historical , General"
"The Countess (The Madison Sisters, 1)","Fiction , Romance , Historical , General"
After the Kiss (Avon Romantic Treasures),"Fiction , Romance , Historical , General"
Savage Nature (A Leopard Novel),"Fiction , Romance , Paranormal , General"
Hot Stuff,"Fiction , Romance , Contemporary"
